"","CASENUM","fire_indicator"
"1246","201600033829","0"
"1247","201600033837","0"
"1248","201600033868","0"
"1249","201600033875","0"
"1250","201600033879","0"
"1251","201600033880","0"
"1252","201600033903","0"
"1253","201600033905","0"
"1254","201600033930","0"
"1255","201600033944","0"
"1256","201600033947","0"
"1257","201600033959","0"
"1258","201600034001","0"
"1259","201600034009","0"
"1260","201600034040","0"
"1261","201600034121","0"
"1262","201600034125","0"
"1263","201600034126","0"
"1264","201600034129","0"
"1265","201600034133","0"
"1266","201600034134","0"
"1267","201600034141","0"
"1268","201600034146","0"
"1269","201600034155","0"
"1270","201600034158","0"
"1271","201600034159","0"
"1272","201600034162","0"
"1273","201600034168","0"
"1274","201600034172","0"
"1275","201600034173","0"
"1276","201600034177","0"
"1277","201600034180","0"
"1278","201600034182","0"
"1279","201600034183","0"
"1280","201600034185","0"
"1281","201600034186","0"
"1282","201600034192","0"
"1283","201600034198","0"
"1284","201600034200","0"
"1285","201600034222","0"
"1286","201600034240","0"
"1287","201600034242","0"
"1288","201600034249","0"
"1289","201600034250","0"
"1290","201600034253","0"
"1291","201600034264","0"
"1292","201600034275","0"
"1293","201600034284","0"
"1294","201600034302","0"
"1295","201600034305","0"
"1296","201600034309","0"
"1297","201600034315","0"
"1298","201600034321","0"
"1299","201600034323","0"
"1300","201600034324","0"
"1301","201600034329","0"
"1302","201600034339","0"
"1303","201600034348","0"
"1304","201600034354","0"
"1305","201600034358","0"
"1306","201600034359","0"
"1307","201600034373","0"
"1308","201600034380","0"
"1309","201600034382","0"
"1310","201600034391","0"
"1311","201600034686","0"
"1312","201600034842","0"
"1313","201600034846","0"
"1314","201600034848","0"
"1315","201600034851","0"
"1316","201600034855","0"
"1317","201600034856","0"
"1318","201600034858","0"
"1319","201600034862","0"
"1320","201600034870","0"
"1321","201600034871","0"
"1322","201600034878","0"
"1323","201600034879","0"
"1324","201600034881","0"
"1325","201600034884","0"
"1326","201600034889","0"
"1327","201600034891","0"
"1328","201600034929","0"
"1329","201600034932","0"
"1330","201600034942","0"
"1331","201600034974","0"
"1332","201600034979","0"
"1333","201600034983","0"
"1334","201600034989","0"
"1335","201600034991","0"
"1336","201600034992","0"
"1337","201600035001","0"
"1338","201600035007","0"
"1339","201600035009","0"
"1340","201600035010","0"
"1341","201600035013","0"
"1342","201600035018","0"
"1343","201600035019","0"
"1344","201600035020","0"
"1345","201600035023","0"
"1346","201600035024","0"
"1347","201600035025","0"
"1348","201600035030","0"
"1349","201600035031","0"
"1350","201600035040","0"
"1351","201600035041","0"
"1352","201600035052","0"
"1353","201600035056","0"
"1354","201600035058","0"
"1355","201600035066","0"
"1356","201600035068","0"
"1357","201600035075","0"
"1358","201600035078","0"
"1359","201600035079","0"
"1360","201600035083","0"
"1361","201600035088","0"
"1362","201600035101","0"
"1363","201600035102","0"
"1364","201600035106","0"
"1365","201600035108","0"
"1366","201600035115","0"
"1367","201600035121","0"
"1368","201600035128","0"
"1369","201600035131","0"
"1370","201600035135","0"
"1371","201600035138","0"
"1372","201600035141","0"
"1373","201600035144","0"
"1374","201600035156","0"
"1375","201600035170","0"
"1376","201600035173","0"
"1377","201600035181","0"
"1378","201600035185","0"
"1379","201600035188","0"
"1380","201600035192","0"
"1381","201600035194","0"
"1382","201600035199","0"
"1383","201600035216","0"
"1384","201600035257","0"
"1385","201600035266","0"
"1386","201600035271","0"
"1387","201600035273","0"
"1388","201600035296","0"
"1389","201600035302","0"
"1390","201600035321","0"
"1391","201600035326","0"
"1392","201600035328","0"
"1393","201600035334","0"
"1394","201600035343","0"
"1395","201600035355","0"
"1396","201600035358","0"
"1397","201600035361","0"
"1398","201600035366","0"
"1399","201600035373","0"
"1400","201600035380","0"
"1401","201600035384","0"
"1402","201600035385","0"
"1403","201600035389","0"
"1404","201600035391","0"
"1405","201600035401","0"
"1406","201600035409","0"
"1407","201600035412","0"
"1408","201600035422","0"
"1409","201600035426","0"
"1410","201600035433","0"
"1411","201600035434","0"
"1412","201600035437","0"
"1413","201600035443","0"
"1414","201600035447","0"
"1415","201600035452","0"
"1416","201600035456","0"
"1417","201600035458","0"
"1418","201600035462","0"
"1419","201600035480","0"
"1420","201600035483","0"
"1421","201600035484","0"
"1422","201600035485","0"
"1423","201600035493","0"
"1424","201600035495","0"
"1425","201600035498","0"
"1426","201600035500","0"
"1427","201600035502","0"
"1428","201600035505","0"
"1429","201600035506","0"
"1430","201600035508","0"
"1431","201600035511","0"
"1432","201600035512","0"
"1433","201600035518","0"
"1434","201600035519","0"
"1435","201600035524","0"
"1436","201600035525","0"
"1437","201600035526","0"
"1438","201600035533","0"
"1439","201600035536","0"
"1440","201600035544","0"
"1441","201600035546","0"
"1442","201600035551","0"
"1443","201600035554","1"
"1444","201600035557","0"
"1445","201600035559","0"
"1446","201600035564","0"
"1447","201600035567","0"
"1448","201600035573","0"
"1449","201600035579","0"
"1450","201600035580","0"
"1451","201600035593","0"
"1452","201600035605","0"
"1453","201600035618","0"
"1454","201600035621","0"
"1455","201600035628","0"
"1456","201600035632","0"
"1457","201600035634","0"
"1458","201600035646","0"
"1459","201600035647","0"
"1460","201600035659","0"
"1461","201600035662","0"
"1462","201600035666","0"
"1463","201600035667","0"
"1464","201600035670","0"
"1465","201600035678","0"
"1466","201600035682","0"
"1467","201600035687","0"
"1468","201600035689","0"
"1469","201600035694","0"
"1470","201600035697","0"
"1471","201600035702","0"
"1472","201600035711","0"
"1473","201600035732","0"
"1474","201600035755","0"
"1475","201600035794","0"
"1476","201600035810","0"
"1477","201600035817","0"
"1478","201600035827","0"
"1479","201600035836","0"
"1480","201600035845","0"
"1481","201600035848","0"
"1482","201600035967","0"
"1483","201600035985","0"
"1484","201600036090","0"
"1485","201600036182","0"
"1486","201600036233","0"
"1487","201600036302","0"
"1488","201600036303","0"
"1489","201600036304","0"
"1490","201600036305","0"
"1491","201600036368","0"
"1492","201600036384","0"
"1493","201600036398","0"
"1494","201600036402","0"
"1495","201600036425","0"
"1496","201600036472","0"
"1497","201600036480","0"
"1498","201600036499","0"
"1499","201600036508","0"
"1500","201600036514","0"
"1501","201600036534","0"
"1502","201600036574","0"
"1503","201600036577","0"
"1504","201600036582","0"
"1505","201600036716","0"
"1506","201600036737","0"
"1507","201600036741","0"
"1508","201600036760","0"
"1509","201600036789","0"
"1510","201600036796","0"
"1511","201600036806","0"
"1512","201600036812","0"
"1513","201600036855","0"
"1514","201600036861","0"
"1515","201600036907","0"
"1516","201600036913","0"
"1517","201600036914","0"
"1518","201600036923","0"
"1519","201600036943","0"
"1520","201600036948","0"
"1521","201600037020","0"
"1522","201600037027","0"
"1523","201600037028","0"
"1524","201600037031","0"
"1525","201600037041","0"
"1526","201600037047","0"
"1527","201600037051","0"
"1528","201600037056","0"
"1529","201600037061","0"
"1530","201600037062","0"
"1531","201600037066","0"
"1532","201600037069","0"
"1533","201600037072","0"
"1534","201600037073","0"
"1535","201600037075","0"
"1536","201600037076","0"
"1537","201600037093","0"
"1538","201600037097","0"
"1539","201600037099","0"
"1540","201600037100","0"
"1541","201600037104","0"
"1542","201600037111","0"
"1543","201600037116","0"
"1544","201600037125","0"
"1545","201600037145","0"
"1546","201600037147","0"
"1547","201600037171","0"
"1548","201600037213","0"
"1549","201600037222","0"
"1550","201600037225","0"
"1551","201600037247","0"
"1552","201600037253","0"
"1553","201600037258","0"
"1554","201600037261","0"
"1555","201600037274","0"
"1556","201600037280","0"
"1557","201600037281","0"
"1558","201600037292","0"
"1559","201600037301","0"
"1560","201600037308","0"
"1561","201600037315","0"
"1562","201600037328","0"
"1563","201600037330","0"
"1564","201600037334","0"
"1565","201600037346","0"
"1566","201600037351","0"
"1567","201600037360","0"
"1568","201600037363","0"
"1569","201600037364","0"
"1570","201600037366","0"
"1571","201600037424","0"
"1572","201600037436","0"
"1573","201600037457","0"
"1574","201600037489","0"
"1575","201600037496","0"
"1576","201600037500","0"
"1577","201600037519","0"
"1578","201600037527","0"
"1579","201600037532","0"
"1580","201600037569","0"
"1581","201600037619","0"
"1582","201600037637","0"
"1583","201600037713","0"
"1584","201600037729","0"
"1585","201600037737","0"
"1586","201600037755","0"
"1587","201600037781","0"
"1588","201600037799","0"
"1589","201600037849","0"
"1590","201600037858","0"
"1591","201600037878","0"
"1592","201600037886","0"
"1593","201600037894","0"
"1594","201600037973","0"
"1595","201600037978","0"
"1596","201600037994","0"
"1597","201600037995","0"
"1598","201600038024","0"
"1599","201600038030","0"
"1600","201600038040","0"
"1601","201600038050","0"
"1602","201600038060","0"
"1603","201600038068","0"
"1604","201600038071","0"
"1605","201600038074","0"
"1606","201600038088","0"
"1607","201600038110","0"
"1608","201600038113","0"
"1609","201600038134","0"
"1610","201600038150","0"
"1611","201600038160","0"
"1612","201600038170","0"
"1613","201600038180","0"
"1614","201600038187","0"
"1615","201600038191","0"
"1616","201600038205","0"
"1617","201600038210","0"
"1618","201600038219","0"
"1619","201600038225","0"
"1620","201600038248","0"
"1621","201600038267","0"
"1622","201600038269","0"
"1623","201600038277","0"
"1624","201600038279","0"
"1625","201600038312","0"
"1626","201600038316","0"
"1627","201600038318","0"
"1628","201600038352","0"
"1629","201600038359","1"
"1630","201600038371","0"
"1631","201600038421","0"
"1632","201600038441","0"
"1633","201600038442","0"
"1634","201600038443","0"
"1635","201600038444","0"
"1636","201600038447","0"
"1637","201600038467","0"
"1638","201600038468","0"
"1639","201600038492","0"
"1640","201600038501","0"
"1641","201600038519","0"
"1642","201600038523","0"
"1643","201600038600","0"
"1644","201600038604","0"
"1645","201600038605","0"
"1646","201600038606","0"
"1647","201600038626","0"
"1648","201600038644","0"
"1649","201600038683","0"
"1650","201600038686","0"
"1651","201600038694","0"
"1652","201600038703","0"
"1653","201600038704","0"
"1654","201600038708","0"
"1655","201600038723","0"
"1656","201600038732","0"
"1657","201600038742","0"
"1658","201600038746","0"
"1659","201600038748","0"
"1660","201600038758","0"
"1661","201600038769","0"
"1662","201600038777","0"
"1663","201600038780","0"
"1664","201600038802","0"
"1665","201600038812","0"
"1666","201600038829","0"
"1667","201600038836","0"
"1668","201600038840","0"
"1669","201600038847","0"
"1670","201600038848","0"
"1671","201600038851","0"
"1672","201600038857","0"
"1673","201600038859","0"
"1674","201600038865","0"
"1675","201600038871","0"
"1676","201600038875","0"
"1677","201600038882","0"
"1678","201600038884","0"
"1679","201600038888","0"
"1680","201600038896","0"
"1681","201600038901","0"
"1682","201600038907","0"
"1683","201600038909","0"
"1684","201600038910","0"
"1685","201600038921","0"
"1686","201600038922","0"
"1687","201600038924","0"
"1688","201600038933","0"
"1689","201600038935","0"
"1690","201600038940","0"
"1691","201600038943","0"
"1692","201600038962","0"
"1693","201600038964","0"
"1694","201600038968","0"
"1695","201600039022","0"
"1696","201600039030","0"
"1697","201600039033","0"
"1698","201600039053","0"
"1699","201600039056","0"
"1700","201600039081","0"
"1701","201600039085","0"
"1702","201600039100","0"
"1703","201600039124","0"
"1704","201600039128","0"
"1705","201600039136","0"
"1706","201600039139","0"
"1707","201600039144","0"
"1708","201600039150","0"
"1709","201600039157","0"
"1710","201600039161","0"
"1711","201600039166","0"
"1712","201600039178","0"
"1713","201600039182","0"
"1714","201600039185","0"
"1715","201600039197","0"
"1716","201600039278","0"
"1717","201600039295","0"
"1718","201600039312","0"
"1719","201600039346","0"
"1720","201600039398","0"
"1721","201600039399","0"
"1722","201600039417","0"
"1723","201600039436","0"
"1724","201600039438","0"
"1725","201600039442","0"
"1726","201600039445","0"
"1727","201600039446","0"
"1728","201600039448","0"
"1729","201600039450","0"
"1730","201600039455","0"
"1731","201600039464","0"
"1732","201600039467","0"
"1733","201600039468","0"
"1734","201600039471","0"
"1735","201600039474","0"
"1736","201600039476","0"
"1737","201600039479","0"
"1738","201600039482","0"
"1739","201600039484","0"
"1740","201600039487","0"
"1741","201600039493","0"
"1742","201600039495","0"
"1743","201600039513","0"
"1744","201600039529","0"
"1745","201600039563","0"
"1746","201600039578","0"
"1747","201600039583","0"
"1748","201600039593","0"
"1749","201600039607","0"
"1750","201600039620","0"
"1751","201600039638","0"
"1752","201600039642","0"
"1753","201600039648","0"
"1754","201600039668","0"
"1755","201600039672","0"
"1756","201600039686","0"
"1757","201600039749","0"
"1758","201600039761","0"
"1759","201600039765","0"
"1760","201600039791","0"
"1761","201600039794","0"
"1762","201600039850","0"
"1763","201600039858","0"
"1764","201600039881","0"
"1765","201600040021","0"
"1766","201600040050","0"
"1767","201600040104","0"
"1768","201600040134","0"
"1769","201600040154","0"
"1770","201600040163","0"
"1771","201600040172","0"
"1772","201600040208","0"
"1773","201600040363","0"
